"id","created_at","updated_at","basic","carbs","default_amount","default_measurement","dietary_fiber","energy_kcal","energy_kj","food_group","name","protein","saturated_fats","source_database","sugar","total_fats","density"
789,2024-08-22 14:24:35.361,2024-09-04 12:14:17.751,false,4.5,1.0,PIECES,0.0,38.0,158.99200000000002,,Φυτικό Επιδόρπιο Καρύδας με Βανίλια Vegan,43.0,0.0,AB,2.8,0.0,1.0
790,2024-08-22 14:24:35.379,2024-09-04 12:14:17.769,false,5.5,1.0,PIECES,0.0,77.0,322.168,,Επιδόρπιο Γιαουρτιού 0% Λεμόνι,10.0,0.0,AB,4.0,1.5,1.0
791,2024-08-22 14:24:35.397,2024-09-04 12:14:17.785,false,22.3,1.0,PIECES,0.0,129.0,539.736,,Επιδόρπιο Γάλακτος Πρωτείνης Πουτίγκα Σοκολάτα,3.1,0.0,AB,0.0,3.1,1.0
792,2024-08-22 14:24:35.414,2024-09-04 12:14:17.806,false,34.0,1.0,PIECES,0.0,421.0,1761.4640000000002,,Ρυζόγαλο,7.9,0.0,AB,29.5,27.9,1.03
793,2024-08-22 14:24:35.433,2024-09-04 12:14:17.822,false,7.9,1.0,PIECES,0.0,74.0,309.616,,Γαλακτοφέτα,10.0,0.0,AB,4.7,1.5,1.0
794,2024-08-22 14:24:35.462,2024-09-04 12:14:17.837,false,7.4,1.0,PIECES,0.0,72.0,301.248,,Επιδόρπιο Γάλακτος Protein Πουτίγκα Φουντούκι,10.0,0.0,AB,4.4,1.5,1.0
795,2024-08-22 14:24:35.487,2024-09-04 12:14:17.851,false,14.1,1.0,PIECES,0.04,92.0,384.928,,Επιδόρπιο Γάλακτος Protein Πουτίγκα Αλατισμένη Καραμέλα,2.3,0.0,AB,1.7,3.0,1.0
796,2024-08-22 14:24:35.504,2024-09-04 12:14:17.867,false,5.6,1.0,PIECES,1.7,26.0,108.784,,Ρυζόγαλο 0% Ζάχαρη,2.1,0.0,AB,0.1,0.0,1.03
797,2024-08-22 14:24:35.525,2024-09-04 12:14:17.883,false,32.0,1.0,PIECES,0.0,217.0,907.928,,Επιδόρπιο Φρουί Ζελέ Φράουλα,3.7,0.0,AB,20.8,7.9,1.1
798,2024-08-22 14:24:35.547,2024-09-04 12:14:17.898,false,32.1,1.0,PIECES,0.0,328.0,1372.352,,Επιδόρπιο Προφιτερόλ,4.2,0.0,AB,20.0,20.2,1.0
799,2024-08-22 14:24:35.566,2024-09-04 12:14:17.916,false,5.6,1.0,PIECES,1.7,26.0,108.784,,Επιδόρπιο Τιραμισού,2.1,0.0,AB,0.1,0.0,0.95
800,2024-08-22 14:24:35.583,2024-09-04 12:14:17.933,false,17.4,1.0,PIECES,0.0,117.0,489.528,,Επιδόρπιο Φρουί Ζελέ Κεράσι,5.1,0.0,AB,8.5,3.2,1.1
801,2024-08-22 14:24:35.605,2024-09-04 12:14:17.948,false,19.2,1.0,PIECES,0.0,121.0,506.264,,Επιδόρπιο Κρέμα Βανίλια,3.4,0.0,AB,14.5,3.4,1.1
802,2024-08-22 14:24:35.623,2024-09-04 12:14:17.964,false,16.0,1.0,PIECES,0.0,70.0,292.88,,Κρέμα Σοκολάτα,1.6,0.0,AB,16.0,0.0,1.1
803,2024-08-22 14:24:35.641,2024-09-04 12:14:17.980,false,19.0,1.0,PIECES,0.0,131.0,548.104,,Ζελέ Ροδάκινο,3.0,0.0,AB,16.0,4.8,1.1
804,2024-08-22 14:24:35.659,2024-09-04 12:14:17.995,false,46.9,1.0,PIECES,0.0,470.0,1966.48,,Άνθος Αραβοσίτου Κρέμα & Σοκολάτα,6.2,0.0,AB,37.3,28.2,0.7
805,2024-08-22 14:24:35.677,2024-09-04 12:14:18.012,false,17.5,1.0,PIECES,0.0,117.0,489.528,,Σνακ Γαλακτοκέικ Σοκολάτας,2.9,0.0,AB,0.0,4.0,1.0
763,2024-08-22 14:24:34.605,2024-09-04 12:14:18.028,false,4.6,1.0,PIECES,0.0,57.0,238.488,,Επιδόρπιο Κρέμα,8.8,0.0,AB,4.0,0.0,1.0
806,2024-08-22 14:24:35.702,2024-09-04 12:14:18.049,false,23.2,1.0,PIECES,0.13,123.0,514.6320000000001,,Κρέμα Βανίλια 0% Ζάχαρη,3.15,0.0,AB,23.2,1.9,1.0
807,2024-08-22 14:24:35.718,2024-09-04 12:14:18.073,false,15.7,1.0,PIECES,0.0,109.0,456.05600000000004,,Επιδόρπιο Κρέμα Καραμελέ,5.8,0.0,AB,15.3,2.5,1.1
808,2024-08-22 14:24:35.734,2024-09-04 12:14:18.095,false,18.0,1.0,PIECES,0.0,98.0,410.03200000000004,,Επιδόρπιο Γιαουρτιού Stracciatella,2.7,0.0,AB,16.0,1.7,1.0
809,2024-08-22 14:24:35.758,2024-09-04 12:14:18.116,false,28.0,1.0,PIECES,0.0,254.0,1062.736,,Κρεμοζελέ Φράουλα,3.1,0.0,AB,21.0,14.0,1.1
810,2024-08-22 14:24:35.783,2024-09-04 12:14:18.133,false,19.0,1.0,PIECES,0.0,131.0,548.104,,Επιδόρπιο Πανακότα,3.0,0.0,AB,16.0,4.8,1.0
811,2024-08-22 14:24:35.799,2024-09-04 12:14:18.149,false,44.2,1.0,PIECES,0.0,444.0,1857.6960000000001,,Άνθος Αραβοσίτου Σοκολάτα,5.0,0.0,AB,33.4,27.2,0.7
812,2024-08-22 14:24:35.815,2024-09-04 12:14:18.165,false,17.0,1.0,PIECES,0.0,72.0,301.248,,Γαλακτοκέικ με Μέλι,1.6,0.0,AB,14.0,0.0,1.0
813,2024-08-22 14:24:35.832,2024-09-04 12:14:18.181,false,35.0,1.0,PIECES,0.0,280.0,1171.52,,Επιδόρπιο Φρουί Ζελέ Ανανάς,3.9,0.0,AB,21.0,13.0,1.1
814,2024-08-22 14:24:35.849,2024-09-04 12:14:18.198,false,41.0,1.0,PIECES,0.0,396.0,1656.864,,Επιδόρπιο Μους Σοκολάτα Ταρτούφο,7.3,0.0,AB,1.5,22.0,0.7
815,2024-08-22 14:24:35.865,2024-09-04 12:14:18.214,false,25.0,1.0,PIECES,0.0,106.0,443.504,,Επιδόρπιο Τιμαμισού,0.7,0.0,AB,19.0,0.3,0.95
816,2024-08-22 14:24:35.880,2024-09-04 12:14:18.230,false,22.9,1.0,PIECES,0.0,163.0,681.9920000000001,,Μουσταλευριά,3.6,0.0,AB,0.0,6.3,1.0
817,2024-08-22 14:24:35.896,2024-09-04 12:14:18.247,false,43.0,1.0,PIECES,0.0,443.0,1853.5120000000002,,Κρέμα Βανίλια Κακάο,6.7,0.0,AB,34.0,27.0,1.1
818,2024-08-22 14:24:35.911,2024-09-04 12:14:18.264,false,14.0,1.0,PIECES,0.5,86.0,359.824,,Milky Cake Με Φρέσκο Γάλα & Μέλι,3.2,0.0,AB,10.9,1.8,1.0
819,2024-08-22 14:24:35.928,2024-09-04 12:14:18.281,false,20.0,1.0,PIECES,0.0,135.0,564.84,,Επιδόρπιο Σόγιας με Καραμέλα,3.3,0.0,AB,16.0,4.6,1.0
820,2024-08-22 14:24:35.945,2024-09-04 12:14:18.296,false,5.5,1.0,PIECES,0.0,76.0,317.98400000000004,,Κρέμα Βανίλια,10.0,0.0,AB,4.0,1.5,1.1
821,2024-08-22 14:24:35.963,2024-09-04 12:14:18.314,false,21.7,1.0,PIECES,0.0,129.0,539.736,,Επιδόρπιο Γάλακτος Πρωτείνης Πουτίγκα Βανίλια,3.3,0.0,AB,13.7,3.2,1.0
822,2024-08-22 14:24:35.980,2024-09-04 12:14:18.329,false,0.4,1.0,PIECES,0.0,516.0,2158.944,,Ρυζόγαλο Πολίτικο,0.3,0.0,AB,0.4,57.0,1.03
823,2024-08-22 14:24:35.996,2024-09-04 12:14:18.344,false,0.5,2.0,TEASPOONS,0.0,748.0,3129.632,,Βούτυρο Ανάλατο Μειωμένα Λιπαρά,0.7,0.0,AB,0.0,82.5,0.91
824,2024-08-22 14:24:36.023,2024-09-04 12:14:18.360,false,0.5,2.0,TEASPOONS,0.0,630.0,2635.92,,Βούτυρο Γάλακτος,0.5,0.0,AB,0.5,70.0,0.9
825,2024-08-22 14:24:36.044,2024-09-04 12:14:18.378,false,0.4,2.0,TEASPOONS,0.0,543.0,2271.9120000000003,,Μαργαρίνη Κλασικό,0.3,0.0,AB,0.4,60.0,0.9
826,2024-08-22 14:24:36.066,2024-09-04 12:14:18.395,false,0.5,2.0,TEASPOONS,0.0,629.0,2631.736,,Βούτυρο Μειωμένα Λιπαρά με Ελαιόλαδο,0.5,0.0,AB,0.5,71.0,0.9
827,2024-08-22 14:24:36.091,2024-09-04 12:14:18.419,false,0.0,2.0,TEASPOONS,0.0,630.0,2635.92,,Μαργαρίνη Culinesse,0.0,0.0,AB,0.0,70.0,0.9
828,2024-08-22 14:24:36.123,2024-09-04 12:14:18.444,false,31.0,2.0,TEASPOONS,0.0,540.0,2259.36,,Μαργαρίνη  Βιολογική Με Ελαιόλαδο,0.0,0.0,AB,15.0,60.0,0.9
829,2024-08-22 14:24:36.148,2024-09-04 12:14:18.476,false,0.2,2.0,TEASPOONS,0.0,497.0,2079.448,,Μαργαρίνη με Ελαιόλαδο Χωρίς Λακτόζη,0.3,0.0,AB,0.2,55.0,0.9
830,2024-08-22 14:24:36.168,2024-09-04 12:14:18.500,false,0.1,2.0,TEASPOONS,0.0,742.0,3104.5280000000002,,Μαργαρίνη Γιαούρτι,0.9,0.0,AB,0.1,82.0,0.9
831,2024-08-22 14:24:36.190,2024-09-04 12:14:18.533,false,3.3,2.0,TEASPOONS,0.0,578.0,2418.3520000000003,,Βούτυρο Αγελάδος Ανάλατο,1.2,0.0,AB,2.4,62.0,0.9
832,2024-08-22 14:24:36.208,2024-09-04 12:14:18.568,false,0.5,2.0,TEASPOONS,0.0,702.0,2937.168,,Βούτυρο Μυρόχορτα,0.5,0.0,AB,0.5,78.0,0.9
833,2024-08-22 14:24:36.228,2024-09-04 12:14:18.586,false,0.7,2.0,TEASPOONS,0.0,744.0,3112.896,,Βούτυρο Αγελάδος Χωρίς Λακτόζη,0.8,0.0,AB,0.7,82.0,0.9
834,2024-08-22 14:24:36.260,2024-09-04 12:14:18.602,false,0.6,2.0,TEASPOONS,0.0,706.0,2953.904,,Βούτυρο Πρόβειο,0.5,0.0,AB,0.6,78.0,0.9
835,2024-08-22 14:24:36.283,2024-09-04 12:14:18.619,false,0.7,2.0,TEASPOONS,0.0,747.0,3125.4480000000003,,Βούτυρο Αλατισμένο,0.6,0.0,AB,0.7,82.0,0.9
836,2024-08-22 14:24:36.305,2024-09-04 12:14:18.634,false,0.5,2.0,TEASPOONS,0.0,702.0,2937.168,,Βούτυρο Ανάλατο,0.5,0.0,AB,0.5,78.0,0.9
837,2024-08-22 14:24:36.323,2024-09-04 12:14:18.650,false,0.1,2.0,TEASPOONS,0.0,742.0,3104.5280000000002,,Βούτυρο Αγελάδος Με Φυτικά Έλαια,0.9,0.0,AB,0.1,82.0,0.9
838,2024-08-22 14:24:36.343,2024-09-04 12:14:18.667,false,5.0,2.0,TEASPOONS,0.0,163.0,681.9920000000001,,Βούτυρο Αγελάδος Βιολογικό,2.0,0.0,AB,3.0,15.0,0.9
839,2024-08-22 14:24:36.362,2024-09-04 12:14:18.683,false,11.0,1.0,CUPS,0.0,304.0,1271.9360000000001,,Κρέμα Γάλακτος Για Ζυμαρικά,2.2,0.0,AB,11.0,28.0,1.0
840,2024-08-22 14:24:36.379,2024-09-04 12:14:18.700,false,5.3,2.0,TABLESPOONS,0.0,167.0,698.7280000000001,,Σαντιγύ Κρέμα,2.5,0.0,AB,3.4,15.0,1.0
841,2024-08-22 14:24:36.415,2024-09-04 12:14:18.728,false,12.0,2.0,TABLESPOONS,0.0,300.0,1255.2,,Κρέμα Γάλακτος,0.8,0.0,AB,12.0,28.0,1.0
842,2024-08-22 14:24:36.433,2024-09-04 12:14:18.750,false,3.8,2.0,TABLESPOONS,0.0,159.0,665.256,,Κρέμα Γάλακτος Patisserie,2.3,0.0,AB,3.1,15.0,1.0
843,2024-08-22 14:24:36.458,2024-09-04 12:14:18.769,false,1.3,1.0,CUPS,0.0,75.0,313.8,,Κρέμα Γάλακτος Light,0.5,0.0,AB,0.8,7.3,1.0
517,2024-08-22 14:24:29.489,2024-09-04 12:14:18.785,false,20.6,1.0,CUPS,0.0,88.0,368.192,,Κρέμα Μαγειρικής Καρύδας,1.1,0.0,AB,16.5,0.0,1.0
844,2024-08-22 14:24:36.521,2024-09-04 12:14:18.813,false,4.2,1.0,CUPS,0.0,207.0,866.0880000000001,,Κρέμα Μαγειρικής Κάσιους,3.2,0.0,AB,4.2,20.0,1.0
845,2024-08-22 14:24:36.549,2024-09-04 12:14:18.831,false,1.0,1.0,CUPS,0.0,93.0,389.112,,Κρέμα Γάλακτος Παχύρευστη 20% Λιπαρά,1.3,0.0,AB,1.0,8.5,1.0
587,2024-08-22 14:24:30.875,2024-09-04 12:14:18.850,false,4.7,1.0,CUPS,5.0,206.0,861.904,,Κρέμα Μαγειρικής Αμυγδάλου,14.0,0.0,AB,0.5,14.0,1.0
846,2024-08-22 14:24:36.579,2024-09-04 12:14:18.876,false,53.2,1.0,PIECES,1.6,299.0,1251.016,,Φρέσκο Φύλλο Κρούστας,9.1,0.0,AB,2.1,5.2,1.0
847,2024-08-22 14:24:36.599,2024-09-04 12:14:18.893,false,48.0,1.0,PIECES,0.0,280.0,1171.52,,Φρέσκιες Πίτες Για Σάντουιτς,7.9,0.0,AB,3.1,5.0,1.0
848,2024-08-22 14:24:36.616,2024-09-04 12:14:18.911,false,0.0,1.0,PIECES,0.0,385.0,1610.8400000000001,,Φρέσκια Ζύμη Λεπτή Πίτσας,7.3,0.0,AB,0.9,24.6,1.0
849,2024-08-22 14:24:36.635,2024-09-04 12:14:18.942,false,47.0,1.0,PIECES,0.0,321.0,1343.064,,Φρέσκο Φύλλο Σφολιάτας,7.2,0.0,AB,1.6,12.0,1.0
850,2024-08-22 14:24:36.666,2024-09-04 12:14:18.994,false,43.0,1.0,PIECES,2.4,252.0,1054.368,,Φρέσκια Ζύμη Κουρού,7.5,0.0,AB,0.2,3.4,1.0
851,2024-08-22 14:24:36.685,2024-09-04 12:14:19.023,false,46.6,1.0,PIECES,6.4,286.0,1196.624,,Φρέσκια Ζύμη για Αφράτη Πίτσα,8.3,0.0,AB,3.0,6.0,1.0
852,2024-08-22 14:24:36.704,2024-09-04 12:14:19.047,false,32.0,1.0,PIECES,0.0,411.0,1719.624,,Φρέσκιες Πίτες Λεπτές Ολικής Άλεσης,6.1,0.0,AB,0.5,29.0,1.0
853,2024-08-22 14:24:36.721,2024-09-04 12:14:19.066,false,57.5,1.0,PIECES,0.0,297.0,1242.6480000000001,,Φρέσκια Σφολιάτα Για Πίτες Και Γλυκά,7.6,0.0,AB,1.6,4.1,1.0
854,2024-08-22 14:24:36.745,2024-09-04 12:14:19.081,false,40.0,1.0,PIECES,1.2,371.0,1552.2640000000001,,Φρέσκο Φύλλο Χωριάτικο,7.6,0.0,AB,10.0,19.0,1.0
855,2024-08-22 14:24:36.763,2024-09-04 12:14:19.098,false,7.6,1.0,PIECES,0.5,264.0,1104.576,,Φρέσκια Ζύμη Κρουσάν,3.4,0.0,AB,0.8,24.3,1.0
856,2024-08-22 14:24:36.786,2024-09-04 12:14:19.115,false,6.0,2.0,TABLESPOONS,0.0,239.0,999.976,,Τυροκαυτερή,8.5,0.0,AB,0.0,20.0,1.0
857,2024-08-22 14:24:36.804,2024-09-04 12:14:19.131,false,6.0,2.0,TABLESPOONS,1.2,140.0,585.76,,Χούμους Κλασικό,0.5,0.0,AB,4.4,12.7,1.0
858,2024-08-22 14:24:36.823,2024-09-04 12:14:19.152,false,4.8,2.0,TABLESPOONS,0.0,167.0,698.7280000000001,,Σαλάτα Κηπουρού,3.4,0.0,AB,2.4,14.8,1.0
860,2024-08-22 14:24:36.858,2024-09-04 12:14:19.184,false,6.9,2.0,TABLESPOONS,1.2,307.0,1284.488,,Χούμους Λεμόνι,0.9,0.0,AB,1.1,30.4,1.0
861,2024-08-22 14:24:36.877,2024-09-04 12:14:19.200,false,3.6,2.0,TABLESPOONS,1.5,210.0,878.64,,Σαλάτα Ρώσικη,9.2,0.0,AB,1.8,17.6,1.1
862,2024-08-22 14:24:36.897,2024-09-04 12:14:19.216,false,4.5,2.0,TABLESPOONS,0.0,124.0,518.816,,Τυροσαλάτα,4.0,0.0,AB,4.2,10.0,1.1
468,2024-08-22 14:24:28.643,2024-09-04 12:14:19.231,false,5.0,2.0,TABLESPOONS,0.2,35.0,146.44,,Γουακαμόλε,0.2,0.0,AB,2.7,1.5,1.1
863,2024-08-22 14:24:36.936,2024-09-04 12:14:19.260,false,7.4,2.0,TABLESPOONS,1.2,330.0,1380.72,,Μελιτζανοσαλάτα,1.4,0.0,AB,0.5,32.5,1.1
864,2024-08-22 14:24:36.952,2024-09-04 12:14:19.277,false,7.6,2.0,TABLESPOONS,0.0,264.0,1104.576,,Ταραμοσαλάτα,3.4,0.0,AB,0.8,24.3,1.1
865,2024-08-22 14:24:36.969,2024-09-04 12:14:19.295,false,5.1,2.0,TABLESPOONS,0.0,119.0,497.896,,Τυροκαυτερή Πικάντικη,4.0,0.0,AB,2.1,9.0,1.1
866,2024-08-22 14:24:36.986,2024-09-04 12:14:19.311,false,13.0,2.0,TABLESPOONS,0.0,208.0,870.272,,Τζατζίκι με Αβοκάντο,8.7,0.0,AB,1.0,14.0,1.1
867,2024-08-22 14:24:37.009,2024-09-04 12:14:19.329,false,6.9,1.0,CUPS,0.0,125.0,523.0,,Σαλάτα Με Ανθότυρο,4.1,0.0,AB,4.2,9.0,1.1
868,2024-08-22 14:24:37.046,2024-09-04 12:14:19.347,false,7.9,2.0,TABLESPOONS,0.0,369.0,1543.896,,Dip με Παντζάρι,5.9,0.0,AB,1.4,34.3,1.1
869,2024-08-22 14:24:37.080,2024-09-04 12:14:19.364,false,8.1,2.0,TABLESPOONS,0.0,193.0,807.5120000000001,,Σάλτσα Pesto,7.3,0.0,AB,2.7,14.4,1.0
870,2024-08-22 14:24:37.112,2024-09-04 12:14:19.380,false,4.4,2.0,TABLESPOONS,0.0,137.0,573.208,,Dip με Καραμελωμένο Κρεμμύδι,6.5,0.0,AB,4.2,9.5,1.0
1,2024-08-22 14:24:21.085,2024-09-04 12:14:05.626,false,41.0,1.0,SLICES,7.0,247.0,1033.448,,Ψωμί Διπλοζυμωτό Σταρένιο,13.0,0.0,AB,6.0,3.4,1.0
2,2024-08-22 14:24:21.137,2024-09-04 12:14:05.655,false,68.0,3.0,PIECES,3.0,412.0,1723.808,,Κριτσίνι με Χαρούπι & Καλαμπόκι,12.0,0.0,AB,1.3,10.0,1.0
3,2024-08-22 14:24:21.165,2024-09-04 12:14:05.668,false,40.4,1.0,SLICES,0.0,263.0,1100.392,,Ψωμί Τοστ Ζέας,13.3,0.0,AB,2.9,4.2,1.0
4,2024-08-22 14:24:21.202,2024-09-04 12:14:05.680,false,57.5,3.0,PIECES,2.8,459.0,1920.4560000000001,,Κριτσίνι Τριμμένο Τυρί,17.1,0.0,AB,0.9,17.2,1.0
5,2024-08-22 14:24:21.231,2024-09-04 12:14:05.693,false,48.0,1.0,PIECES,2.7,259.0,1083.656,,Πίτα Ολικής Άλεσης,8.6,0.0,AB,2.2,3.1,1.0
6,2024-08-22 14:24:21.242,2024-09-04 12:14:05.705,false,52.0,1.0,PIECES,1.0,391.0,1635.944,,Κρουασάν Βερίκοκο,7.0,0.0,AB,22.0,17.0,1.0
7,2024-08-22 14:24:21.255,2024-09-04 12:14:05.716,false,41.0,1.0,SLICES,4.2,249.0,1041.816,,Ψωμί Τοστ Πολύσπορο Ολικής Άλεσης,9.5,0.0,AB,3.1,4.3,1.0
8,2024-08-22 14:24:21.270,2024-09-04 12:14:05.728,false,47.5,1.0,PIECES,3.0,281.0,1175.704,,Ψωμάκι Sandwich Σταρένιο,10.0,0.0,AB,9.0,5.0,1.0
9,2024-08-22 14:24:21.287,2024-09-04 12:14:05.742,false,46.0,1.0,PIECES,2.6,406.0,1698.7040000000002,,Κρουασάν Κακάο,8.0,0.0,AB,11.0,21.0,1.0
10,2024-08-22 14:24:21.301,2024-09-04 12:14:05.760,false,58.0,1.0,PIECES,20.0,330.0,1380.72,,Φρυγανιά Ολικής Άλεσης,10.0,0.0,AB,1.5,2.0,1.0
11,2024-08-22 14:24:21.313,2024-09-04 12:14:05.774,false,44.5,1.0,SLICES,4.8,250.0,1046.0,,Ψωμί Τόστ Πολύσπορο,8.1,0.0,AB,1.5,3.3,1.0
12,2024-08-22 14:24:21.331,2024-09-04 12:14:05.791,false,71.8,1.0,PIECES,3.7,393.0,1644.3120000000001,,Φρυγανιά Σίτου,14.8,0.0,AB,4.1,4.4,1.0
871,2024-08-22 14:24:37.137,2024-09-04 12:14:19.396,false,2.6,2.0,TABLESPOONS,0.0,84.0,351.456,,Bagel Dip,3.0,0.0,AB,2.2,6.2,1.0
872,2024-08-22 14:24:37.159,2024-09-04 12:14:19.413,false,8.2,2.0,TABLESPOONS,0.0,235.0,983.24,,Βaba Ghanoush,5.3,0.0,AB,2.0,19.3,1.0
873,2024-08-22 14:24:37.180,2024-09-04 12:14:19.429,false,13.0,2.0,TABLESPOONS,1.5,250.0,1046.0,,Χούμους Πικάντικη,2.0,0.0,AB,4.0,21.0,1.0
874,2024-08-22 14:24:37.202,2024-09-04 12:14:19.445,false,13.9,2.0,TABLESPOONS,1.3,129.0,539.736,,Πατατοσαλάτα,1.7,0.0,AB,0.5,7.1,1.0
875,2024-08-22 14:24:37.235,2024-09-04 12:14:19.478,false,7.3,2.0,TABLESPOONS,0.0,335.0,1401.64,,Σκορδαλιά,7.3,0.0,AB,1.7,29.7,1.0
876,2024-08-22 14:24:37.254,2024-09-04 12:14:19.496,false,18.0,2.0,TABLESPOONS,5.0,471.0,1970.664,,Πέστο Χούμους,6.0,0.0,AB,9.0,43.0,1.0
607,2024-08-22 14:24:31.282,2024-09-04 12:14:19.528,false,12.3,2.0,TABLESPOONS,0.5,77.0,322.168,,Σαλάτα Κηπουρού Νηστίσιμη Vegan,1.0,0.0,AB,4.8,2.5,1.1
878,2024-08-22 14:24:37.310,2024-09-04 12:14:19.549,false,6.1,2.0,TABLESPOONS,0.0,203.0,849.3520000000001,,Gourmet Hummus με Ταχίνι Vegan,9.1,0.0,AB,1.4,15.5,1.1
879,2024-08-22 14:24:37.327,2024-09-04 12:14:19.566,false,6.4,2.0,TABLESPOONS,0.0,204.0,853.5360000000001,,Dip με Σπανάκι,8.5,0.0,AB,1.7,15.8,1.0
880,2024-08-22 14:24:37.347,2024-09-04 12:14:19.582,false,4.9,2.0,TABLESPOONS,0.0,157.0,656.888,,Dip με Αγκινάρα και Χαλαπένιο,4.5,0.0,AB,1.3,12.4,1.1
881,2024-08-22 14:24:37.365,2024-09-04 12:14:19.598,false,11.1,2.0,TABLESPOONS,0.0,268.0,1121.3120000000001,,Χούμους Μελιτζάνα,6.4,0.0,AB,4.4,21.0,1.1
882,2024-08-22 14:24:37.383,2024-09-04 12:14:19.614,false,8.3,2.0,TABLESPOONS,0.0,265.0,1108.76,,Χούμους BBQ,6.2,0.0,AB,2.8,22.2,1.1
883,2024-08-22 14:24:37.410,2024-09-04 12:14:19.630,false,10.2,2.0,TABLESPOONS,0.0,261.0,1092.0240000000001,,Χούμους Παντζάρι,0.7,0.0,AB,2.5,24.2,1.1
884,2024-08-22 14:24:37.428,2024-09-04 12:14:19.649,false,6.3,2.0,TABLESPOONS,0.0,225.0,941.4000000000001,,Ρώσικη Σαλάτα Νηστίσιμη Vegan,0.3,0.0,AB,4.3,22.1,1.1
885,2024-08-22 14:24:37.445,2024-09-04 12:14:19.665,false,9.0,2.0,TABLESPOONS,0.0,167.0,698.7280000000001,,Αγγουρέζα Σαλάτα Νηστίσιμη Vegan,4.8,0.0,AB,8.9,12.0,1.1
2271,2024-10-04 06:47:17.857,2024-10-04 06:47:17.857,false,6.0,2.0,GRAMS,0.0,120.0,502.08000000000004,0,Σως γιαουρτιού,5.0,3.0,Inhealion,5.0,7.0,1.0
2272,2024-10-05 07:55:04.647,2024-10-05 08:41:17.696,false,24.0,1.0,PORTIONS,0.0,200.0,836.8000000000001,0,Παγωτό βανίλια,3.0,6.0,Inhealion,20.0,10.0,1.0
13,2024-08-22 14:24:21.343,2024-09-04 12:14:05.803,false,37.0,1.0,SLICES,6.0,312.0,1305.4080000000001,,Ψωμί Τοστ Χωριανό Πολύσπορο,11.0,0.0,AB,3.9,12.0,1.0
2273,2024-10-05 07:56:47.478,2024-10-05 07:56:47.478,false,24.0,1.0,PORTIONS,1.0,210.0,878.64,0,Παγωτό σοκολάτα,3.0,6.0,Inhealion,20.0,11.0,1.0
2274,2024-10-05 07:58:14.964,2024-10-05 07:58:14.964,false,25.0,1.0,PORTIONS,0.5,180.0,753.12,0,Παγωτό φράουλα,2.0,4.0,Inhealion,20.0,7.0,1.0
99,2024-08-22 14:24:22.936,2024-09-04 12:14:07.033,false,39.1,1.0,PIECES,6.7,496.0,2075.264,,Παξαμάς,14.9,0.0,AB,23.2,29.8,1.0
2275,2024-10-05 09:45:43.115,2024-10-05 09:45:43.115,false,80.6,1.0,PIECES,53.1,247.0,1033.448,13,Κανέλα σε στικ,4.0,0.3,Inhealion,2.2,1.2,1.0
2276,2024-10-05 09:51:08.626,2024-10-05 09:51:08.626,false,13.34,1.0,PIECES,1.8,53.0,221.752,1,Μανταρίνι,0.81,0.04,Inhealion,10.58,0.31,1.0
2277,2024-10-05 09:54:28.896,2024-10-05 09:54:28.896,false,0.0,100.0,ML,0.0,231.0,966.504,12,Κονιάκ,0.0,0.0,Inhealion,0.0,0.0,1.0
2278,2024-10-09 06:42:15.952,2024-10-09 06:42:15.952,false,15.0,1.0,CUPS_LIQUID,0.1,70.0,292.88,11,Μούστος,0.1,0.0,Inhealion,15.0,0.0,1.0
2279,2024-10-09 06:52:42.867,2024-10-09 06:52:42.867,false,65.0,1.0,TEASPOONS,34.0,274.0,1146.416,13,Γαρύφαλλο,6.0,5.4,Inhealion,0.0,13.0,1.0
279,2024-08-22 14:24:25.626,2024-09-04 12:14:09.357,false,18.0,1.0,HANDFULS,9.4,709.0,2966.456,,Στραγάλι Σταφίδα Ψημένο & Ανάλατο,15.0,0.0,AB,4.9,62.0,1.0
276,2024-08-22 14:24:25.590,2024-10-09 06:59:51.422,false,22.0,1.0,HANDFULS,12.0,576.0,2409.984,5,Καρύδι Ψίχα Βιολογικό,21.0,0.0,AB,3.9,49.0,1.0
2280,2024-10-09 07:04:50.156,2024-10-09 07:04:50.156,false,0.0,2.0,TABLESPOONS,0.0,900.0,3765.6000000000004,7,Καλαμποκέλαιο,0.0,13.6,Inhealion,0.0,100.0,1.0
2281,2024-10-10 08:54:41.331,2024-10-10 08:54:41.331,false,66.0,2.0,PIECES,3.0,430.0,1799.1200000000001,6,Μπισκότα cream crackers,9.0,5.0,Inhealion,3.0,14.0,1.0
395,2024-08-22 14:24:27.395,2024-09-04 12:14:11.106,false,8.0,1.0,CUPS,0.0,30.0,125.52000000000001,,Ice Tea Μύρτιλο,0.0,0.0,AB,8.0,0.0,1.0
396,2024-08-22 14:24:27.408,2024-09-04 12:14:11.122,false,8.0,1.0,CUPS,0.0,30.0,125.52000000000001,,Ice Tea Ρόδι,0.0,0.0,AB,8.0,0.0,1.0
397,2024-08-22 14:24:27.428,2024-09-04 12:14:11.147,false,0.0,1.0,CUPS,0.0,0.0,0.0,,Αναψυκτικό Mocktail Mastic με Στέβια,0.0,0.0,AB,0.0,0.0,1.0
